Site_ID,Country,Biome,Bait_Type,Number_of_Ants,Percent_of_Baits_with_Ants,CountryTotalAntBaitType,Latitude,Longitude,Habitat_type,Elevation,Distance_from_shore,Precipitation,Temperature,Contributor,Site_Details
244,Czech Republic,Woodland/Shrubland,Olive Oil,0,0,8,48.955,14.5889,approx. 200m in the forest. dominant trees: spruce. pine. oak. birch.,494,361,769,7.6,KilmesPech,The South Bohemia. Ohrazen?
244,Czech Republic,Woodland/Shrubland,Salt,1,20,6,48.955,14.5889,approx. 200m in the forest. dominant trees: spruce. pine. oak. birch.,494,361,769,7.6,KilmesPech,The South Bohemia. Ohrazen?
244,Czech Republic,Woodland/Shrubland,Sugar,11,60,383,48.955,14.5889,approx. 200m in the forest. dominant trees: spruce. pine. oak. birch.,494,361,769,7.6,KilmesPech,The South Bohemia. Ohrazen?
244,Czech Republic,Woodland/Shrubland,Water,1,20,4,48.955,14.5889,approx. 200m in the forest. dominant trees: spruce. pine. oak. birch.,494,361,769,7.6,KilmesPech,The South Bohemia. Ohrazen?
245,Czech Republic,Woodland/Shrubland,Amino Acids,0,0,13,48.7249,14.6006,a grassland meadow along deciduous forest patch with oaks. birches and larches. with dry-wet gradient from 1th trap-30th,667,320,872,6.8,KilmesPech,The South Bohemia. Dďż˝lava
245,Czech Republic,Woodland/Shrubland,Cookie,35,100,173,48.7249,14.6006,a grassland meadow along deciduous forest patch with oaks. birches and larches. with dry-wet gradient from 1th trap-30th,667,320,872,6.8,KilmesPech,The South Bohemia. Dďż˝lava
245,Czech Republic,Woodland/Shrubland,Olive Oil,6,20,8,48.7249,14.6006,a grassland meadow along deciduous forest patch with oaks. birches and larches. with dry-wet gradient from 1th trap-30th,667,320,872,6.8,KilmesPech,The South Bohemia. Dďż˝lava
245,Czech Republic,Woodland/Shrubland,Salt,0,0,6,48.7249,14.6006,a grassland meadow along deciduous forest patch with oaks. birches and larches. with dry-wet gradient from 1th trap-30th,667,320,872,6.8,KilmesPech,The South Bohemia. Dďż˝lava
245,Czech Republic,Woodland/Shrubland,Sugar,63,100,383,48.7249,14.6006,a grassland meadow along deciduous forest patch with oaks. birches and larches. with dry-wet gradient from 1th trap-30th,667,320,872,6.8,KilmesPech,The South Bohemia. Dďż˝lava
245,Czech Republic,Woodland/Shrubland,Water,0,0,4,48.7249,14.6006,a grassland meadow along deciduous forest patch with oaks. birches and larches. with dry-wet gradient from 1th trap-30th,667,320,872,6.8,KilmesPech,The South Bohemia. Dďż˝lava
246,Czech Republic,Woodland/Shrubland,Amino Acids,0,0,13,48.721608,14.58782,spruce forest. on the ground mix of grasses and mosses and bare ground,660,325,872,6.8,KilmesPech,The South Bohemia. Dďż˝lava
246,Czech Republic,Woodland/Shrubland,Cookie,31,80,173,48.721608,14.58782,spruce forest. on the ground mix of grasses and mosses and bare ground,660,325,872,6.8,KilmesPech,The South Bohemia. Dďż˝lava
246,Czech Republic,Woodland/Shrubland,Olive Oil,1,20,8,48.721608,14.58782,spruce forest. on the ground mix of grasses and mosses and bare ground,660,325,872,6.8,KilmesPech,The South Bohemia. Dďż˝lava
246,Czech Republic,Woodland/Shrubland,Salt,0,0,6,48.721608,14.58782,spruce forest. on the ground mix of grasses and mosses and bare ground,660,325,872,6.8,KilmesPech,The South Bohemia. Dďż˝lava
246,Czech Republic,Woodland/Shrubland,Sugar,32,60,383,48.721608,14.58782,spruce forest. on the ground mix of grasses and mosses and bare ground,660,325,872,6.8,KilmesPech,The South Bohemia. Dďż˝lava
246,Czech Republic,Woodland/Shrubland,Water,0,0,4,48.721608,14.58782,spruce forest. on the ground mix of grasses and mosses and bare ground,660,325,872,6.8,KilmesPech,The South Bohemia. Dďż˝lava
247,Czech Republic,Woodland/Shrubland,Amino Acids,1,20,13,50.1736,15.8282,Mesic and dry meadow,240,498,582,8.2,KilmesPech,The Northern Bohemia. Hradec Kralove-Roudni?ka
247,Czech Republic,Woodland/Shrubland,Cookie,18,40,173,50.1736,15.8282,Mesic and dry meadow,240,498,582,8.2,KilmesPech,The Northern Bohemia. Hradec Kralove-Roudni?ka
247,Czech Republic,Woodland/Shrubland,Olive Oil,0,0,8,50.1736,15.8282,Mesic and dry meadow,240,498,582,8.2,KilmesPech,The Northern Bohemia. Hradec Kralove-Roudni?ka
247,Czech Republic,Woodland/Shrubland,Salt,0,0,6,50.1736,15.8282,Mesic and dry meadow,240,498,582,8.2,KilmesPech,The Northern Bohemia. Hradec Kralove-Roudni?ka
247,Czech Republic,Woodland/Shrubland,Sugar,53,40,383,50.1736,15.8282,Mesic and dry meadow,240,498,582,8.2,KilmesPech,The Northern Bohemia. Hradec Kralove-Roudni?ka
247,Czech Republic,Woodland/Shrubland,Water,0,0,4,50.1736,15.8282,Mesic and dry meadow,240,498,582,8.2,KilmesPech,The Northern Bohemia. Hradec Kralove-Roudni?ka
248,Czech Republic,Woodland/Shrubland,Amino Acids,0,0,13,50.348,15.9387,Wet meadow,250,502,605,7.9,KilmesPech,The Northern Bohemia. Jarome? - Josefovsk_ louky
248,Czech Republic,Woodland/Shrubland,Cookie,9,60,173,50.348,15.9387,Wet meadow,250,502,605,7.9,KilmesPech,The Northern Bohemia. Jarome? - Josefovsk_ louky
248,Czech Republic,Woodland/Shrubland,Olive Oil,0,0,8,50.348,15.9387,Wet meadow,250,502,605,7.9,KilmesPech,The Northern Bohemia. Jarome? - Josefovsk_ louky
248,Czech Republic,Woodland/Shrubland,Salt,0,0,6,50.348,15.9387,Wet meadow,250,502,605,7.9,KilmesPech,The Northern Bohemia. Jarome? - Josefovsk_ louky
248,Czech Republic,Woodland/Shrubland,Sugar,12,80,383,50.348,15.9387,Wet meadow,250,502,605,7.9,KilmesPech,The Northern Bohemia. Jarome? - Josefovsk_ louky
248,Czech Republic,Woodland/Shrubland,Water,0,0,4,50.348,15.9387,Wet meadow,250,502,605,7.9,KilmesPech,The Northern Bohemia. Jarome? - Josefovsk_ louky
250,Czech Republic,Woodland/Shrubland,Amino Acids,6,60,13,50.4141,16.1019,Wood (Picea abies. Pinus silvestris. Fagus silvatica),380,575,620,7.5,KilmesPech,The Northern Bohemia. Starko?
250,Czech Republic,Woodland/Shrubland,Cookie,17,60,173,50.4141,16.1019,Wood (Picea abies. Pinus silvestris. Fagus silvatica),380,575,620,7.5,KilmesPech,The Northern Bohemia. Starko?
250,Czech Republic,Woodland/Shrubland,Olive Oil,0,0,8,50.4141,16.1019,Wood (Picea abies. Pinus silvestris. Fagus silvatica),380,575,620,7.5,KilmesPech,The Northern Bohemia. Starko?
250,Czech Republic,Woodland/Shrubland,Salt,4,40,6,50.4141,16.1019,Wood (Picea abies. Pinus silvestris. Fagus silvatica),380,575,620,7.5,KilmesPech,The Northern Bohemia. Starko?
250,Czech Republic,Woodland/Shrubland,Sugar,17,100,383,50.4141,16.1019,Wood (Picea abies. Pinus silvestris. Fagus silvatica),380,575,620,7.5,KilmesPech,The Northern Bohemia. Starko?
250,Czech Republic,Woodland/Shrubland,Water,0,0,4,50.4141,16.1019,Wood (Picea abies. Pinus silvestris. Fagus silvatica),380,575,620,7.5,KilmesPech,The Northern Bohemia. Starko?
251,Czech Republic,Woodland/Shrubland,Amino Acids,0,0,13,49.764,14.664,deciduous forest with oaks and elder bushes - approx 160 m x 100 m fragment along a road in an agriculture landscape,390,448,564,8.3,KilmesPech,The Middle Bohemia. Jarkovice - H?rka
251,Czech Republic,Woodland/Shrubland,Cookie,4,60,173,49.764,14.664,deciduous forest with oaks and elder bushes - approx 160 m x 100 m fragment along a road in an agriculture landscape,390,448,564,8.3,KilmesPech,The Middle Bohemia. Jarkovice - H?rka
251,Czech Republic,Woodland/Shrubland,Olive Oil,0,0,8,49.764,14.664,deciduous forest with oaks and elder bushes - approx 160 m x 100 m fragment along a road in an agriculture landscape,390,448,564,8.3,KilmesPech,The Middle Bohemia. Jarkovice - H?rka
251,Czech Republic,Woodland/Shrubland,Salt,0,0,6,49.764,14.664,deciduous forest with oaks and elder bushes - approx 160 m x 100 m fragment along a road in an agriculture landscape,390,448,564,8.3,KilmesPech,The Middle Bohemia. Jarkovice - H?rka
251,Czech Republic,Woodland/Shrubland,Sugar,4,60,383,49.764,14.664,deciduous forest with oaks and elder bushes - approx 160 m x 100 m fragment along a road in an agriculture landscape,390,448,564,8.3,KilmesPech,The Middle Bohemia. Jarkovice - H?rka
251,Czech Republic,Woodland/Shrubland,Water,0,0,4,49.764,14.664,deciduous forest with oaks and elder bushes - approx 160 m x 100 m fragment along a road in an agriculture landscape,390,448,564,8.3,KilmesPech,The Middle Bohemia. Jarkovice - H?rka
252,Czech Republic,Woodland/Shrubland,Amino Acids,0,0,13,49.812,13.8304,mixed temperate forest. dominated by pines. spruces and oaks. undergrowth: blueberries. mosses. grass.,460,442,647,7,KilmesPech,The Middle Bohemia. Osek-Le?
252,Czech Republic,Woodland/Shrubland,Cookie,1,20,173,49.812,13.8304,mixed temperate forest. dominated by pines. spruces and oaks. undergrowth: blueberries. mosses. grass.,460,442,647,7,KilmesPech,The Middle Bohemia. Osek-Le?
252,Czech Republic,Woodland/Shrubland,Olive Oil,0,0,8,49.812,13.8304,mixed temperate forest. dominated by pines. spruces and oaks. undergrowth: blueberries. mosses. grass.,460,442,647,7,KilmesPech,The Middle Bohemia. Osek-Le?
252,Czech Republic,Woodland/Shrubland,Salt,0,0,6,49.812,13.8304,mixed temperate forest. dominated by pines. spruces and oaks. undergrowth: blueberries. mosses. grass.,460,442,647,7,KilmesPech,The Middle Bohemia. Osek-Le?
252,Czech Republic,Woodland/Shrubland,Sugar,9,60,383,49.812,13.8304,mixed temperate forest. dominated by pines. spruces and oaks. undergrowth: blueberries. mosses. grass.,460,442,647,7,KilmesPech,The Middle Bohemia. Osek-Le?
252,Czech Republic,Woodland/Shrubland,Water,0,0,4,49.812,13.8304,mixed temperate forest. dominated by pines. spruces and oaks. undergrowth: blueberries. mosses. grass.,460,442,647,7,KilmesPech,The Middle Bohemia. Osek-Le?
253,Czech Republic,Woodland/Shrubland,Amino Acids,6,80,13,49.946,14.16,mosaic of calcareous rock steppes and young Quercus wood,380,447,532,8.2,KilmesPech,The Middle Bohemia. Karl_tejn
253,Czech Republic,Woodland/Shrubland,Cookie,19,60,173,49.946,14.16,mosaic of calcareous rock steppes and young Quercus wood,380,447,532,8.2,KilmesPech,The Middle Bohemia. Karl_tejn
253,Czech Republic,Woodland/Shrubland,Olive Oil,1,20,8,49.946,14.16,mosaic of calcareous rock steppes and young Quercus wood,380,447,532,8.2,KilmesPech,The Middle Bohemia. Karl_tejn
253,Czech Republic,Woodland/Shrubland,Salt,1,20,6,49.946,14.16,mosaic of calcareous rock steppes and young Quercus wood,380,447,532,8.2,KilmesPech,The Middle Bohemia. Karl_tejn
253,Czech Republic,Woodland/Shrubland,Sugar,178,80,383,49.946,14.16,mosaic of calcareous rock steppes and young Quercus wood,380,447,532,8.2,KilmesPech,The Middle Bohemia. Karl_tejn
253,Czech Republic,Woodland/Shrubland,Water,3,20,4,49.946,14.16,mosaic of calcareous rock steppes and young Quercus wood,380,447,532,8.2,KilmesPech,The Middle Bohemia. Karl_tejn
163,Democratic republic of Congo,Tropical seasonal forest/Savanna,Amino Acids,50,20,50,0.78084,24.52059,Primary forest. mixed type. Yangambi reserve,484,1666,1765,24.7,Le Ponce Delsinne,
163,Democratic republic of Congo,Tropical seasonal forest/Savanna,Cookie,9,60,9,0.78084,24.52059,Primary forest. mixed type. Yangambi reserve,484,1666,1765,24.7,Le Ponce Delsinne,
163,Democratic republic of Congo,Tropical seasonal forest/Savanna,Olive Oil,37,80,37,0.78084,24.52059,Primary forest. mixed type. Yangambi reserve,484,1666,1765,24.7,Le Ponce Delsinne,
163,Democratic republic of Congo,Tropical seasonal forest/Savanna,Salt,46,40,46,0.78084,24.52059,Primary forest. mixed type. Yangambi reserve,484,1666,1765,24.7,Le Ponce Delsinne,
163,Democratic republic of Congo,Tropical seasonal forest/Savanna,Sugar,63,60,63,0.78084,24.52059,Primary forest. mixed type. Yangambi reserve,484,1666,1765,24.7,Le Ponce Delsinne,
163,Democratic republic of Congo,Tropical seasonal forest/Savanna,Water,2,20,2,0.78084,24.52059,Primary forest. mixed type. Yangambi reserve,484,1666,1765,24.7,Le Ponce Delsinne,
4,Ecuador,Temperate seasonal forest,Amino Acids,0,0,59,0.027,-78.621,Andean Forest,2181,164,1407,15.7,Donoso,Road CalacaliEntrance to Nanegalito
4,Ecuador,Temperate seasonal forest,Cookie,1,20,192,0.027,-78.621,Andean Forest,2181,164,1407,15.7,Donoso,Road CalacaliEntrance to Nanegalito
4,Ecuador,Temperate seasonal forest,Olive Oil,0,0,278,0.027,-78.621,Andean Forest,2181,164,1407,15.7,Donoso,Road CalacaliEntrance to Nanegalito
4,Ecuador,Temperate seasonal forest,Salt,0,0,65,0.027,-78.621,Andean Forest,2181,164,1407,15.7,Donoso,Road CalacaliEntrance to Nanegalito
4,Ecuador,Temperate seasonal forest,Sugar,0,0,101,0.027,-78.621,Andean Forest,2181,164,1407,15.7,Donoso,Road CalacaliEntrance to Nanegalito
4,Ecuador,Temperate seasonal forest,Water,0,0,38,0.027,-78.621,Andean Forest,2181,164,1407,15.7,Donoso,Road CalacaliEntrance to Nanegalito
5,Ecuador,Temperate seasonal forest,Amino Acids,2,40,59,0.319,-78.953,Montane Forest,943,120,2338,21.8,Donoso,OtongachiResearch Station-Donoso
5,Ecuador,Temperate seasonal forest,Cookie,45,100,192,0.319,-78.953,Montane Forest,943,120,2338,21.8,Donoso,OtongachiResearch Station-Donoso
5,Ecuador,Temperate seasonal forest,Olive Oil,15,100,278,0.319,-78.953,Montane Forest,943,120,2338,21.8,Donoso,OtongachiResearch Station-Donoso
5,Ecuador,Temperate seasonal forest,Salt,4,40,65,0.319,-78.953,Montane Forest,943,120,2338,21.8,Donoso,OtongachiResearch Station-Donoso
5,Ecuador,Temperate seasonal forest,Sugar,6,40,101,0.319,-78.953,Montane Forest,943,120,2338,21.8,Donoso,OtongachiResearch Station-Donoso
5,Ecuador,Temperate seasonal forest,Water,0,0,38,0.319,-78.953,Montane Forest,943,120,2338,21.8,Donoso,OtongachiResearch Station-Donoso
6,Ecuador,Temperate seasonal forest,Amino Acids,4,60,59,0.326,-78.949,Montane Forest,839,119,2338,21.8,Donoso,OtongachiLa pocilga. 2km South from RS-Donoso
6,Ecuador,Temperate seasonal forest,Cookie,26,60,192,0.326,-78.949,Montane Forest,839,119,2338,21.8,Donoso,OtongachiLa pocilga. 2km South from RS-Donoso
6,Ecuador,Temperate seasonal forest,Olive Oil,18,60,278,0.326,-78.949,Montane Forest,839,119,2338,21.8,Donoso,OtongachiLa pocilga. 2km South from RS-Donoso
6,Ecuador,Temperate seasonal forest,Salt,5,60,65,0.326,-78.949,Montane Forest,839,119,2338,21.8,Donoso,OtongachiLa pocilga. 2km South from RS-Donoso
6,Ecuador,Temperate seasonal forest,Sugar,11,80,101,0.326,-78.949,Montane Forest,839,119,2338,21.8,Donoso,OtongachiLa pocilga. 2km South from RS-Donoso
6,Ecuador,Temperate seasonal forest,Water,4,20,38,0.326,-78.949,Montane Forest,839,119,2338,21.8,Donoso,OtongachiLa pocilga. 2km South from RS-Donoso
7,Ecuador,Temperate seasonal forest,Amino Acids,0,0,59,0.451,-78.746,Andean Forest,2112,87,2258,17.5,Donoso,San Ignasio
7,Ecuador,Temperate seasonal forest,Cookie,7,60,192,0.451,-78.746,Andean Forest,2112,87,2258,17.5,Donoso,San Ignasio
7,Ecuador,Temperate seasonal forest,Olive Oil,110,20,278,0.451,-78.746,Andean Forest,2112,87,2258,17.5,Donoso,San Ignasio
7,Ecuador,Temperate seasonal forest,Salt,0,0,65,0.451,-78.746,Andean Forest,2112,87,2258,17.5,Donoso,San Ignasio
7,Ecuador,Temperate seasonal forest,Sugar,14,40,101,0.451,-78.746,Andean Forest,2112,87,2258,17.5,Donoso,San Ignasio
7,Ecuador,Temperate seasonal forest,Water,0,0,38,0.451,-78.746,Andean Forest,2112,87,2258,17.5,Donoso,San Ignasio
8,Ecuador,Temperate seasonal forest,Amino Acids,0,0,59,0.51,-78.62,High altitude Desert,2506,89,2008,17.9,Donoso,Mitad del MundoBehind Kart
8,Ecuador,Temperate seasonal forest,Cookie,12,20,192,0.51,-78.62,High altitude Desert,2506,89,2008,17.9,Donoso,Mitad del MundoBehind Kart
8,Ecuador,Temperate seasonal forest,Olive Oil,0,0,278,0.51,-78.62,High altitude Desert,2506,89,2008,17.9,Donoso,Mitad del MundoBehind Kart
8,Ecuador,Temperate seasonal forest,Salt,0,0,65,0.51,-78.62,High altitude Desert,2506,89,2008,17.9,Donoso,Mitad del MundoBehind Kart
8,Ecuador,Temperate seasonal forest,Sugar,8,80,101,0.51,-78.62,High altitude Desert,2506,89,2008,17.9,Donoso,Mitad del MundoBehind Kart
8,Ecuador,Temperate seasonal forest,Water,0,0,38,0.51,-78.62,High altitude Desert,2506,89,2008,17.9,Donoso,Mitad del MundoBehind Kart
9,Ecuador,Tropical rainforest,Amino Acids,2,40,15,0.605,-76.5,Lowland Rainforest,244,261,3788,24.8,Donoso,ECYVia Maxus. km 25
9,Ecuador,Tropical rainforest,Cookie,28,40,77,0.605,-76.5,Lowland Rainforest,244,261,3788,24.8,Donoso,ECYVia Maxus. km 25
9,Ecuador,Tropical rainforest,Olive Oil,35,80,344,0.605,-76.5,Lowland Rainforest,244,261,3788,24.8,Donoso,ECYVia Maxus. km 25
9,Ecuador,Tropical rainforest,Salt,86,60,250,0.605,-76.5,Lowland Rainforest,244,261,3788,24.8,Donoso,ECYVia Maxus. km 25
9,Ecuador,Tropical rainforest,Sugar,146,100,243,0.605,-76.5,Lowland Rainforest,244,261,3788,24.8,Donoso,ECYVia Maxus. km 25
9,Ecuador,Tropical rainforest,Water,37,100,65,0.605,-76.5,Lowland Rainforest,244,261,3788,24.8,Donoso,ECYVia Maxus. km 25
10,Ecuador,Tropical rainforest,Amino Acids,10,60,15,0.674,-76.4,Lowland Rainforest,239,279,3928,24.9,Donoso,ECYResearch Station
10,Ecuador,Tropical rainforest,Cookie,18,100,77,0.674,-76.4,Lowland Rainforest,239,279,3928,24.9,Donoso,ECYResearch Station
10,Ecuador,Tropical rainforest,Olive Oil,152,100,344,0.674,-76.4,Lowland Rainforest,239,279,3928,24.9,Donoso,ECYResearch Station
10,Ecuador,Tropical rainforest,Salt,150,80,250,0.674,-76.4,Lowland Rainforest,239,279,3928,24.9,Donoso,ECYResearch Station
10,Ecuador,Tropical rainforest,Sugar,30,60,243,0.674,-76.4,Lowland Rainforest,239,279,3928,24.9,Donoso,ECYResearch Station
10,Ecuador,Tropical rainforest,Water,1,20,65,0.674,-76.4,Lowland Rainforest,239,279,3928,24.9,Donoso,ECYResearch Station
11,Ecuador,Tropical rainforest,Amino Acids,3,20,15,0.675,-76.373,Lowland Rainforest,227,277,3935,25,Donoso,ECYkm9 (bridge)
11,Ecuador,Tropical rainforest,Cookie,31,100,77,0.675,-76.373,Lowland Rainforest,227,277,3935,25,Donoso,ECYkm9 (bridge)
11,Ecuador,Tropical rainforest,Olive Oil,157,100,344,0.675,-76.373,Lowland Rainforest,227,277,3935,25,Donoso,ECYkm9 (bridge)
11,Ecuador,Tropical rainforest,Salt,14,80,250,0.675,-76.373,Lowland Rainforest,227,277,3935,25,Donoso,ECYkm9 (bridge)
11,Ecuador,Tropical rainforest,Sugar,67,100,243,0.675,-76.373,Lowland Rainforest,227,277,3935,25,Donoso,ECYkm9 (bridge)
11,Ecuador,Tropical rainforest,Water,27,100,65,0.675,-76.373,Lowland Rainforest,227,277,3935,25,Donoso,ECYkm9 (bridge)
297,Ecuador,Temperate seasonal forest,Amino Acids,53,80,59,-3.9755,-79.0783,Along a trail within a tropical mountain rainforest. The trail is relatively large (~3 m). open. and the forest there is secondary.,1900,136,1294,15.9,T. Delsinne; TM Arias Penna,Reserva Biologica San Francisco. close to Sabanilla (Loja-Zamora road). Zamora-Chinchipe Province - ECUADOR
297,Ecuador,Temperate seasonal forest,Cookie,101,100,192,-3.9755,-79.0783,Along a trail within a tropical mountain rainforest. The trail is relatively large (~3 m). open. and the forest there is secondary.,1900,136,1294,15.9,T. Delsinne; TM Arias Penna,Reserva Biologica San Francisco. close to Sabanilla (Loja-Zamora road). Zamora-Chinchipe Province - ECUADOR
297,Ecuador,Temperate seasonal forest,Olive Oil,135,100,278,-3.9755,-79.0783,Along a trail within a tropical mountain rainforest. The trail is relatively large (~3 m). open. and the forest there is secondary.,1900,136,1294,15.9,T. Delsinne; TM Arias Penna,Reserva Biologica San Francisco. close to Sabanilla (Loja-Zamora road). Zamora-Chinchipe Province - ECUADOR
297,Ecuador,Temperate seasonal forest,Salt,56,60,65,-3.9755,-79.0783,Along a trail within a tropical mountain rainforest. The trail is relatively large (~3 m). open. and the forest there is secondary.,1900,136,1294,15.9,T. Delsinne; TM Arias Penna,Reserva Biologica San Francisco. close to Sabanilla (Loja-Zamora road). Zamora-Chinchipe Province - ECUADOR
297,Ecuador,Temperate seasonal forest,Sugar,62,80,101,-3.9755,-79.0783,Along a trail within a tropical mountain rainforest. The trail is relatively large (~3 m). open. and the forest there is secondary.,1900,136,1294,15.9,T. Delsinne; TM Arias Penna,Reserva Biologica San Francisco. close to Sabanilla (Loja-Zamora road). Zamora-Chinchipe Province - ECUADOR
297,Ecuador,Temperate seasonal forest,Water,34,100,38,-3.9755,-79.0783,Along a trail within a tropical mountain rainforest. The trail is relatively large (~3 m). open. and the forest there is secondary.,1900,136,1294,15.9,T. Delsinne; TM Arias Penna,Reserva Biologica San Francisco. close to Sabanilla (Loja-Zamora road). Zamora-Chinchipe Province - ECUADOR
298,Ecuador,Desert,Amino Acids,0,0,0,-3.5677,-80.1434,Along a small trail within a well-preserved dry forest,45,23,453,25.5,T. Delsinne; TM Arias Penna,Reserva Ecologica Militar Arenillas. El Oro Province - ECUADOR
298,Ecuador,Desert,Cookie,3,20,3,-3.5677,-80.1434,Along a small trail within a well-preserved dry forest,45,23,453,25.5,T. Delsinne; TM Arias Penna,Reserva Ecologica Militar Arenillas. El Oro Province - ECUADOR
298,Ecuador,Desert,Olive Oil,4,20,4,-3.5677,-80.1434,Along a small trail within a well-preserved dry forest,45,23,453,25.5,T. Delsinne; TM Arias Penna,Reserva Ecologica Militar Arenillas. El Oro Province - ECUADOR
298,Ecuador,Desert,Salt,7,40,7,-3.5677,-80.1434,Along a small trail within a well-preserved dry forest,45,23,453,25.5,T. Delsinne; TM Arias Penna,Reserva Ecologica Militar Arenillas. El Oro Province - ECUADOR
298,Ecuador,Desert,Sugar,13,20,13,-3.5677,-80.1434,Along a small trail within a well-preserved dry forest,45,23,453,25.5,T. Delsinne; TM Arias Penna,Reserva Ecologica Militar Arenillas. El Oro Province - ECUADOR
298,Ecuador,Desert,Water,0,0,0,-3.5677,-80.1434,Along a small trail within a well-preserved dry forest,45,23,453,25.5,T. Delsinne; TM Arias Penna,Reserva Ecologica Militar Arenillas. El Oro Province - ECUADOR
278,Finland,Woodland/Shrubland,Amino Acids,0,0,2,63.0902,25.8366,forest edge,155,152,589,2.5,Sorvari,1/1/2001
278,Finland,Woodland/Shrubland,Cookie,4,40,139,63.0902,25.8366,forest edge,155,152,589,2.5,Sorvari,1/1/2001
278,Finland,Woodland/Shrubland,Olive Oil,0,0,92,63.0902,25.8366,forest edge,155,152,589,2.5,Sorvari,1/1/2001
278,Finland,Woodland/Shrubland,Salt,1,20,8,63.0902,25.8366,forest edge,155,152,589,2.5,Sorvari,1/1/2001
278,Finland,Woodland/Shrubland,Sugar,9,80,211,63.0902,25.8366,forest edge,155,152,589,2.5,Sorvari,1/1/2001
278,Finland,Woodland/Shrubland,Water,0,0,2,63.0902,25.8366,forest edge,155,152,589,2.5,Sorvari,1/1/2001
279,Finland,Woodland/Shrubland,Amino Acids,0,0,2,63.1143,25.8004,forest edge,115,153,590,2.4,Sorvari,2/1/2001
279,Finland,Woodland/Shrubland,Cookie,3,20,139,63.1143,25.8004,forest edge,115,153,590,2.4,Sorvari,2/1/2001
279,Finland,Woodland/Shrubland,Olive Oil,0,0,92,63.1143,25.8004,forest edge,115,153,590,2.4,Sorvari,2/1/2001
279,Finland,Woodland/Shrubland,Salt,0,0,8,63.1143,25.8004,forest edge,115,153,590,2.4,Sorvari,2/1/2001
279,Finland,Woodland/Shrubland,Sugar,9,40,211,63.1143,25.8004,forest edge,115,153,590,2.4,Sorvari,2/1/2001
279,Finland,Woodland/Shrubland,Water,0,0,2,63.1143,25.8004,forest edge,115,153,590,2.4,Sorvari,2/1/2001
280,Finland,Woodland/Shrubland,Amino Acids,0,0,2,63.8474,27.4453,Forest edge - pine bog,140,150,573,1.7,Sorvari,Sukeva
280,Finland,Woodland/Shrubland,Cookie,1,20,139,63.8474,27.4453,Forest edge - pine bog,140,150,573,1.7,Sorvari,Sukeva
280,Finland,Woodland/Shrubland,Olive Oil,0,0,92,63.8474,27.4453,Forest edge - pine bog,140,150,573,1.7,Sorvari,Sukeva
280,Finland,Woodland/Shrubland,Salt,4,60,8,63.8474,27.4453,Forest edge - pine bog,140,150,573,1.7,Sorvari,Sukeva
280,Finland,Woodland/Shrubland,Sugar,9,60,211,63.8474,27.4453,Forest edge - pine bog,140,150,573,1.7,Sorvari,Sukeva
280,Finland,Woodland/Shrubland,Water,0,0,2,63.8474,27.4453,Forest edge - pine bog,140,150,573,1.7,Sorvari,Sukeva
281,Finland,Woodland/Shrubland,Amino Acids,1,20,2,65.449,29.5654,Open pine forest,222,204,585,0,Sorvari,Hossa1
281,Finland,Woodland/Shrubland,Cookie,9,60,139,65.449,29.5654,Open pine forest,222,204,585,0,Sorvari,Hossa1
281,Finland,Woodland/Shrubland,Olive Oil,0,0,92,65.449,29.5654,Open pine forest,222,204,585,0,Sorvari,Hossa1
281,Finland,Woodland/Shrubland,Salt,1,20,8,65.449,29.5654,Open pine forest,222,204,585,0,Sorvari,Hossa1
281,Finland,Woodland/Shrubland,Sugar,54,60,211,65.449,29.5654,Open pine forest,222,204,585,0,Sorvari,Hossa1
281,Finland,Woodland/Shrubland,Water,0,0,2,65.449,29.5654,Open pine forest,222,204,585,0,Sorvari,Hossa1
282,Finland,Woodland/Shrubland,Amino Acids,0,0,2,65.4416,29.6259,Bushy forest road,260,202,588,-0.1,Sorvari,2/1/2001
282,Finland,Woodland/Shrubland,Cookie,10,100,139,65.4416,29.6259,Bushy forest road,260,202,588,-0.1,Sorvari,2/1/2001
282,Finland,Woodland/Shrubland,Olive Oil,0,0,92,65.4416,29.6259,Bushy forest road,260,202,588,-0.1,Sorvari,2/1/2001
282,Finland,Woodland/Shrubland,Salt,0,0,8,65.4416,29.6259,Bushy forest road,260,202,588,-0.1,Sorvari,2/1/2001
282,Finland,Woodland/Shrubland,Sugar,5,60,211,65.4416,29.6259,Bushy forest road,260,202,588,-0.1,Sorvari,2/1/2001
282,Finland,Woodland/Shrubland,Water,0,0,2,65.4416,29.6259,Bushy forest road,260,202,588,-0.1,Sorvari,2/1/2001
283,Finland,Woodland/Shrubland,Amino Acids,0,0,2,59.8438,23.2024,sand dune - pine forest,10,4,604,5.3,Sorvari,Hankoniemi
283,Finland,Woodland/Shrubland,Cookie,42,60,139,59.8438,23.2024,sand dune - pine forest,10,4,604,5.3,Sorvari,Hankoniemi
283,Finland,Woodland/Shrubland,Olive Oil,82,20,92,59.8438,23.2024,sand dune - pine forest,10,4,604,5.3,Sorvari,Hankoniemi
283,Finland,Woodland/Shrubland,Salt,1,20,8,59.8438,23.2024,sand dune - pine forest,10,4,604,5.3,Sorvari,Hankoniemi
283,Finland,Woodland/Shrubland,Sugar,32,60,211,59.8438,23.2024,sand dune - pine forest,10,4,604,5.3,Sorvari,Hankoniemi
